Idx	Group	Index	Name	Color	Unk1	Unk2	Unk3	iInfoLine_1	Unk4	iInfoLine_2	Unk5	iInfoLine_3	Unk6	iInfoLine_4	Unk7	iInfoLine_5	Unk8	iInfoLine_6	Unk9	iInfoLine_7	Unk10	iInfoLine_8	Unk11	iInfoLine_9	Unk12	iInfoLine_10	Unk13	iInfoLine_11	Unk14	iInfoLine_12	Unk15	iInfoLine_13	Unk16	iInfoLine_14	Unk17	iInfoLine_15	Unk18
3304	16	22	Leaf Mage	256	0	0	-1	465	1	466	260	467	0	477	0	471	1	519	3	555	4	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
3305	16	23	Leaf Mage (Evolved)	256	0	0	-1	465	1	475	4	467	0	477	0	471	1	519	3	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
3306	16	24	Samba Girl	256	0	0	-1	465	1	466	260	467	0	477	0	471	1	517	3	735	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
3307	16	25	Samba Girl (Evolved)	256	0	0	-1	465	1	475	4	467	0	477	0	471	1	517	3	735	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
3308	16	26	Rio	256	0	0	-1	465	1	466	260	467	0	477	0	471	1	517	3	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
3309	16	27	Rio (Evolved)	256	0	0	-1	465	1	475	4	467	0	477	0	471	1	517	3	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
3310	16	28	Bateria	256	0	0	-1	465	1	466	260	467	0	477	0	471	1	519	3	555	4	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
3311	16	29	Bateria (Evolved)	256	0	0	-1	465	1	475	4	467	0	477	0	471	1	519	3	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
3312	16	30	Reporter	256	0	0	-1	465	1	475	260	467	0	477	0	471	1	517	3	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
3313	16	31	Dragon Articles	256	0	0	-1	465	1	475	260	467	0	477	0	471	1	517	3	735	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
3314	16	32	Tiger	256	0	0	-1	465	1	466	260	467	0	477	0	471	1	517	3	555	4	735	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
3315	16	33	Tiger (Evolved)	256	0	0	-1	465	1	475	4	467	0	477	0	471	1	517	3	735	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
3316	16	34	Libra	256	0	0	-1	465	1	466	260	467	0	477	0	471	1	517	3	555	4	735	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
3317	16	35	Libra (Evolved)	256	0	0	-1	465	1	475	4	467	0	477	0	471	1	517	3	735	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
3318	16	36	Scorpio	256	0	0	-1	465	1	466	260	467	0	477	0	471	1	517	3	555	4	735	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
3319	16	37	Scorpio (Evolved)	256	0	0	-1	465	1	475	4	467	0	477	0	471	1	517	3	735	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
3320	16	38	Rabbit	256	0	0	-1	465	1	466	260	467	0	477	0	471	1	517	3	555	4	735	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
3321	16	39	Rabbit (Evolved)	256	0	0	-1	465	1	475	4	467	0	477	0	471	1	517	3	735	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
3322	16	40	Kaolin	256	0	0	-1	465	1	475	260	467	0	477	0	532	1	517	3	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
3323	16	41	Chicken	256	0	0	-1	465	1	466	260	467	0	477	0	471	1	517	3	555	4	735	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
3324	16	42	Chicken (Evolved)	256	0	0	-1	465	1	475	4	467	0	477	0	471	1	517	3	735	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
3325	16	43	Rooster	256	0	0	-1	465	1	466	260	467	0	477	0	471	1	517	3	555	4	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
3326	16	44	Rooster (Evolved)	256	0	0	-1	465	1	475	4	467	0	477	0	471	1	517	3	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
3327	16	45	Angry Rooster	256	0	0	-1	465	1	466	260	467	0	477	0	471	1	519	3	555	4	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
3328	16	46	Angry Rooster (Evolved)	256	0	0	-1	465	1	475	4	467	0	477	0	471	1	519	3	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
3329	16	47	Lion	256	0	0	-1	465	1	466	260	467	0	477	0	471	1	517	3	555	4	735	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
3330	16	48	Lion (Evolved)	256	0	0	-1	465	1	475	4	467	0	477	0	471	1	517	3	735	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
3331	16	49	Knight Instructor	256	0	0	-1	465	1	466	260	467	0	477	0	471	1	517	3	555	4	735	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
3332	16	50	Knight Instructor (Evolved)	256	0	0	-1	465	1	475	4	467	0	477	0	471	1	517	3	735	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
3333	16	51	Blackbeard	256	0	0	-1	465	1	466	260	467	0	477	0	471	1	517	3	555	4	735	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
3334	16	52	Blackbeard (Evolved)	256	0	0	-1	465	1	475	4	467	0	477	0	471	1	517	3	735	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
3335	16	53	Toy Robot	256	0	0	-1	465	1	466	260	467	0	477	0	471	1	517	3	555	4	735	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
3336	16	54	Toy Robot (Evolved)	256	0	0	-1	465	1	475	4	467	0	477	0	471	1	517	3	735	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
3337	16	55	Adventure cat	256	0	0	-1	465	1	466	260	467	0	477	0	471	1	517	3	555	4	735	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
3338	16	56	Adventure cat (Evolved)	256	0	0	-1	465	1	475	4	467	0	477	0	471	1	517	3	735	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
3339	16	57	Dike	256	0	0	-1	465	1	466	260	467	0	477	0	471	1	517	3	555	4	735	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
3340	16	58	Dike (Evolved)	256	0	0	-1	465	1	475	4	467	0	477	0	471	1	517	3	735	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
3341	16	59	Rainy Girl	256	0	0	-1	465	1	466	260	467	0	477	0	471	1	517	3	555	4	735	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
3342	16	60	Rainy Girl (Evolved)	256	0	0	-1	465	1	475	4	467	0	477	0	471	1	517	3	735	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
3343	16	61	Scarecrow	256	0	0	-1	465	1	466	260	467	0	477	0	471	1	517	3	555	4	735	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
3344	16	62	Scarecrow (Evolved)	256	0	0	-1	465	1	475	4	467	0	477	0	471	1	517	3	735	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
3345	16	63	Zombie Articles	256	0	0	-1	465	1	466	260	467	0	477	0	471	1	517	3	555	4	735	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
3346	16	64	Zombie Articles (Evolved)	256	0	0	-1	465	1	475	4	467	0	477	0	471	1	517	3	735	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
3347	16	65	Mr. Fishing King	256	0	0	-1	465	1	466	260	467	0	477	0	471	1	517	3	555	4	735	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
3348	16	66	Mr. Fishing King (Evolved)	256	0	0	-1	465	1	475	4	467	0	477	0	471	1	517	3	735	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
3349	16	67	Snow Fairy	256	0	0	-1	465	1	466	260	467	0	477	0	471	1	517	3	555	4	735	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
3350	16	68	Snow Fairy (Evolved)	256	0	0	-1	465	1	475	4	467	0	477	0	471	1	517	3	735	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
3351	16	69	Prince	256	0	0	-1	465	1	475	260	1040	0	477	0	532	1	517	3	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
3352	16	70	Rex Millon	256	0	0	-1	465	1	475	260	1040	0	477	0	532	1	517	3	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
3353	16	71	Dodo Poodle	256	0	0	-1	465	1	466	260	467	0	477	0	471	1	517	3	555	4	735	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
3354	16	72	Dodo Poodle (Evolved)	256	0	0	-1	465	1	475	4	467	0	477	0	471	1	517	3	735	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
3355	16	73	Shinan Beagle	256	0	0	-1	465	1	466	260	467	0	477	0	471	1	517	3	555	4	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
3356	16	74	Shinan Beagle (Evolved)	256	0	0	-1	465	1	475	4	467	0	477	0	471	1	517	3	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
3357	16	75	Angry Bulldog	256	0	0	-1	465	1	466	260	467	0	477	0	471	1	519	3	555	4	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
3358	16	76	Angry Bulldog (Evolved)	256	0	0	-1	465	1	475	4	467	0	477	0	471	1	519	3	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
3359	16	77	Skier	256	0	0	-1	465	1	466	260	467	0	477	0	471	1	517	3	555	4	735	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
3360	16	78	Scythe (Evolved)	256	0	0	-1	465	1	475	4	467	0	477	0	471	1	517	3	735	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
3361	16	79	Figure Queen	256	0	0	-1	465	1	466	260	467	0	477	0	471	1	517	3	555	4	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
3362	16	80	Figure Queen (Evolved)	256	0	0	-1	465	1	475	4	467	0	477	0	471	1	517	3	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
3363	16	81	Hockey Bear	256	0	0	-1	465	1	466	260	467	0	477	0	471	1	519	3	555	4	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
3364	16	82	Hockey Bear (Evolved)	256	0	0	-1	465	1	475	4	467	0	477	0	471	1	519	3	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
3365	16	83	Pilot	256	0	0	-1	465	1	466	260	467	0	477	0	471	1	517	3	555	4	735	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
3366	16	84	Pilot (Evolved)	256	0	0	-1	465	1	475	4	467	0	477	0	471	1	517	3	735	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
3367	16	85	Super Panda	256	0	0	-1	465	1	466	260	467	0	477	0	471	1	517	3	555	4	735	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
3368	16	86	Super Panda (Evolved)	256	0	0	-1	465	1	475	4	467	0	477	0	471	1	517	3	735	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
3369	16	87	Belly Dancer	256	0	0	-1	465	1	466	260	467	0	477	0	471	1	517	3	555	4	735	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
3370	16	88	Belly Dancer (Evolved)	256	0	0	-1	465	1	475	4	467	0	477	0	471	1	517	3	735	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
3371	16	89	Strong Captain	256	0	0	-1	465	1	466	260	467	0	477	0	471	1	517	3	555	4	735	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
3372	16	90	Strong Captain (Evolved)	256	0	0	-1	465	1	475	4	467	0	477	0	471	1	517	3	735	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
3373	16	91	Strong Keeper	256	0	0	-1	465	1	466	260	467	0	477	0	471	1	517	3	555	4	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
3374	16	92	Strong Keeper (Evolved)	256	0	0	-1	465	1	475	4	467	0	477	0	471	1	517	3	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
3375	16	93	Supreme Referee	256	0	0	-1	465	1	466	260	467	0	477	0	471	1	519	3	555	4	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
3376	16	94	Supreme Referee (Evolved)	256	0	0	-1	465	1	475	4	467	0	477	0	471	1	519	3	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
3377	16	95	Hip-Hop Dino	256	0	0	-1	465	1	466	260	467	0	477	0	471	1	517	3	555	4	735	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
3378	16	96	Hip-Hop Dino (Evolved)	256	0	0	-1	465	1	475	4	467	0	477	0	471	1	517	3	735	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
3379	16	97	Beach Girl	256	0	0	-1	465	1	466	260	467	0	477	0	471	1	517	3	555	4	735	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
3380	16	98	Beach Girl (Evolved)	256	0	0	-1	465	1	475	4	467	0	477	0	471	1	517	3	735	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
3381	16	99	Bead Master	256	0	0	-1	465	1	466	260	467	0	477	0	471	1	517	3	555	4	735	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
3382	16	100	Bead Master (Evolved)	256	0	0	-1	465	1	475	4	467	0	477	0	471	1	517	3	735	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
3383	16	101	Hangul King	256	0	0	-1	465	1	466	260	467	0	477	0	471	1	517	3	555	4	735	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
3384	16	102	Hangul (Evolved)	256	0	0	-1	465	1	475	4	467	0	477	0	471	1	517	3	735	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
3385	16	103	Apple Sword	256	0	0	-1	465	1	466	260	467	0	477	0	471	1	517	3	555	4	735	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
3386	16	104	Apple Sword (Evolved)	256	0	0	-1	465	1	475	4	467	0	477	0	471	1	517	3	735	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
3387	16	105	Flying Bread	256	0	0	-1	465	1	466	260	467	0	477	0	471	1	517	3	555	4	735	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
3388	16	106	Flying Bread (Evolved)	256	0	0	-1	465	1	475	4	467	0	477	0	471	1	517	3	735	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
3389	16	107	The Great Fairy Kara	256	0	0	-1	465	1	475	260	1040	0	477	0	532	1	517	3	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
3390	16	108	Great Wizard Eithamu	256	0	0	-1	465	1	475	260	1040	0	477	0	532	1	517	3	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
3391	16	109	Bell	256	0	0	-1	465	1	475	260	467	0	477	0	471	1	517	3	735	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
3392	16	110	Lapa	256	0	0	-1	465	1	466	260	467	0	477	0	471	1	517	3	555	4	735	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
3393	16	111	Lapa (Evolved)	256	0	0	-1	465	1	475	4	467	0	477	0	471	1	517	3	735	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
3394	16	112	Knicks	256	0	0	-1	465	1	466	260	467	0	477	0	471	1	517	3	555	4	735	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
3395	16	113	Knicks (Evolved)	256	0	0	-1	465	1	475	4	467	0	477	0	471	1	517	3	735	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
3396	16	114	Serufan	256	0	0	-1	465	1	466	260	467	0	477	0	471	1	517	3	555	4	735	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
3397	16	115	Serufan (Evolved)	256	0	0	-1	465	1	475	4	467	0	477	0	471	1	517	3	735	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
3398	16	116	Medusa	256	0	0	-1	465	1	466	260	467	0	477	0	471	1	517	3	555	4	735	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
3399	16	117	Medusa (Evolved)	256	0	0	-1	465	1	475	4	467	0	477	0	471	1	517	3	735	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
3400	16	118	Balrog	256	0	0	-1	465	1	466	260	467	0	477	0	471	1	517	3	555	4	735	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
3401	16	119	Balrog (Evolved)	256	0	0	-1	465	1	475	4	467	0	477	0	471	1	517	3	735	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
3402	16	120	Hellmine	256	0	0	-1	465	1	466	260	467	0	477	0	471	1	517	3	555	4	735	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
3403	16	121	Hellmine (Evolved)	256	0	0	-1	465	1	475	4	467	0	477	0	471	1	517	3	735	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
3404	16	122	Kundun	256	0	0	-1	465	1	466	260	467	0	477	0	471	1	517	3	555	4	735	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
3405	16	123	Kundun (Evolved)	256	0	0	-1	465	1	475	4	467	0	477	0	471	1	517	3	735	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
3406	16	124	Hydra	256	0	0	-1	465	1	466	260	467	0	477	0	471	1	517	3	555	4	735	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
3407	16	125	Hydra (Evolved)	256	0	0	-1	465	1	475	4	467	0	477	0	471	1	517	3	735	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
3408	16	126	Lord Silvester	256	0	0	-1	465	1	466	260	467	0	477	0	471	1	517	3	555	4	735	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
3409	16	127	Lord Silvester (Evolved)	256	0	0	-1	465	1	475	4	467	0	477	0	471	1	517	3	735	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
3410	16	128	Nightmare	256	0	0	-1	465	1	466	260	467	0	477	0	471	1	517	3	555	4	735	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
3411	16	129	Nightmare (Evolved)	256	0	0	-1	465	1	475	4	467	0	477	0	471	1	517	3	735	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
3412	16	130	Phoenix of Darkness	256	0	0	-1	465	1	466	260	467	0	477	0	471	1	517	3	555	4	735	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
3413	16	131	Phoenix of Darkness (Evolved)	256	0	0	-1	465	1	475	4	467	0	477	0	471	1	517	3	735	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
3414	16	132	Kairuku	256	0	0	-1	465	1	466	260	467	0	477	0	471	1	517	3	555	4	735	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
3415	16	133	Kairuku (Evolved)	256	0	0	-1	465	1	475	4	467	0	477	0	471	1	517	3	735	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
3416	16	134	Legendary Warlock	256	0	0	-1	465	1	475	260	467	0	477	0	471	1	517	3	735	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
3417	16	135	The Fairy of the Guardian	256	0	0	-1	465	1	475	260	467	0	477	0	471	1	517	3	735	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
3418	16	136	Desmodus	256	0	0	-1	465	1	466	260	467	0	477	0	532	1	519	3	555	4	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
3419	16	137	Desmodus (Evolved)	256	0	0	-1	465	1	475	4	467	0	477	0	532	1	519	3	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
3420	16	138	Fairy Queen Runedil	256	0	0	-1	465	1	475	260	1040	0	477	0	532	1	517	3	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
3421	16	139	Marshal Gaion Carin	256	0	0	-1	465	1	475	260	1040	0	477	0	532	1	517	3	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
3422	16	140	Fighter	256	0	0	-1	465	1	466	260	467	0	477	0	471	1	517	3	555	4	735	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
3423	16	141	Fighter (Evolved)	256	0	0	-1	465	1	475	4	467	0	477	0	471	1	517	3	735	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
3424	16	142	Flower Leader Leah	256	0	0	-1	465	1	466	260	467	0	477	0	471	1	517	3	555	4	735	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
3425	16	143	Flower Leader Leah (Evolved)	256	0	0	-1	465	1	475	4	467	0	477	0	471	1	517	3	735	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
3426	16	144	Shadow Phantom	256	0	0	-1	465	1	466	260	467	0	477	0	471	1	517	3	555	4	735	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
3427	16	145	Shadow Phantom (Evolved)	256	0	0	-1	465	1	475	4	467	0	477	0	471	1	517	3	735	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
3428	16	146	Warehouse Guardian	256	0	0	-1	465	1	466	260	467	0	477	0	471	1	517	3	555	4	735	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
3429	16	147	Warehouse Guardian (Evolved)	256	0	0	-1	465	1	475	4	467	0	477	0	471	1	517	3	735	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
3430	16	148	Fairy Lara	256	0	0	-1	465	1	466	260	467	0	477	0	471	1	517	3	555	4	735	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
3431	16	149	Fairy Lara (Evolved)	256	0	0	-1	465	1	475	4	467	0	477	0	471	1	517	3	735	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
3432	16	150	Tablet's Elpis	256	0	0	-1	465	1	475	260	1040	0	477	0	532	1	517	3	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
3433	16	151	Magic Swordsman Muren Rexmillon	256	0	0	-1	465	1	475	260	1040	0	477	0	532	1	517	3	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
3434	16	152	Uma King	256	0	0	-1	465	1	466	260	467	0	477	0	471	1	517	3	555	4	735	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
3435	16	153	Uma King (Evolved)	256	0	0	-1	465	1	475	4	467	0	477	0	471	1	517	3	735	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
3436	16	154	Dandelion Fairy	256	0	0	-1	465	1	466	260	467	0	477	0	471	1	517	3	555	4	735	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
3437	16	155	Dandelion Fairy (Evolved)	256	0	0	-1	465	1	475	4	467	0	477	0	471	1	517	3	735	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
3438	16	156	Sea Lifeguard	256	0	0	-1	465	1	466	260	467	0	477	0	471	1	517	3	555	4	735	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
3439	16	157	Sea Lifeguard (Evolved)	256	0	0	-1	465	1	475	4	467	0	477	0	471	1	517	3	735	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
3440	16	158	Chestnut Fairy	256	0	0	-1	465	1	466	260	467	0	477	0	471	1	517	3	555	4	735	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
3441	16	159	Chestnut Fairy (Evolved)	256	0	0	-1	465	1	475	4	467	0	477	0	471	1	517	3	735	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
3442	16	160	Snowboarder	256	0	0	-1	465	1	466	260	467	0	477	0	471	1	517	3	555	4	735	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
3443	16	161	Snowboarder (Evolved)	256	0	0	-1	465	1	475	4	467	0	477	0	471	1	517	3	735	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
3444	16	162	Emphasizer	256	0	0	-1	465	1	466	260	467	0	477	0	471	1	517	3	735	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
3445	16	163	Gargoyle	256	0	0	-1	465	1	466	260	467	0	477	0	471	1	517	3	735	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
3446	16	164	Lemuria & Kundun	256	0	0	-1	465	1	475	260	1040	0	477	0	532	1	517	3	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
3447	16	165	Panda Tao	256	0	0	-1	465	1	475	260	467	0	477	0	532	1	517	3	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
3448	16	166	Elemental Elf	256	0	0	-1	465	1	475	260	1040	0	477	0	532	1	517	3	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
3449	16	167	Illusion Knight Jacquard	256	0	0	-1	465	1	475	260	1040	0	477	0	532	1	517	3	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
